"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"25.03.2016","255,82","255,45","256,60","255,32","39,49K","0,37%"
"24.03.2016","254,88","257,71","257,71","254,30","100,51K","-1,22%"
"23.03.2016","258,03","261,01","262,45","257,84","85,54K","-1,48%"
"22.03.2016","261,90","259,88","261,96","259,01","55,94K","0,96%"
"21.03.2016","259,40","260,70","262,00","258,88","67,83K","-1,22%"
"18.03.2016","262,60","264,20","264,97","262,40","70,71K","-0,36%"
"17.03.2016","263,55","258,50","263,88","257,40","108,95K","1,78%"
"16.03.2016","258,93","258,12","259,20","257,06","67,29K","0,63%"
"15.03.2016","257,30","262,05","263,09","256,60","101,68K","-1,82%"
"14.03.2016","262,06","264,70","265,30","261,68","74,32K","-1,15%"
"11.03.2016","265,10","262,01","267,89","259,40","147,40K","1,46%"
"10.03.2016","261,28","262,11","263,58","260,45","100,02K","-0,91%"
"09.03.2016","263,67","267,08","267,08","262,19","88,20K","-0,89%"
"08.03.2016","266,04","266,50","266,65","264,00","92,44K","0,47%"
"07.03.2016","264,80","265,68","267,80","262,70","173,94K","0,08%"
"04.03.2016","264,60","261,61","264,79","260,60","94,79K","1,34%"
"03.03.2016","261,09","259,44","261,36","258,57","76,11K","0,91%"
"02.03.2016","258,73","262,45","262,86","258,08","99,15K","-0,95%"
"01.03.2016","261,20","259,00","262,60","258,28","91,59K","0,92%"
"29.02.2016","258,81","260,25","260,68","255,20","109,38K","-0,62%"
"26.02.2016","260,42","259,70","261,00","257,81","94,88K","0,04%"
"25.02.2016","260,31","259,10","263,23","258,00","140,93K","1,45%"
"24.02.2016","256,60","255,59","257,85","254,92","72,26K","0,30%"
"23.02.2016","255,82","252,49","256,20","252,38","81,73K","0,48%"
"22.02.2016","254,60","257,41","258,80","254,60","83,80K","-0,78%"
"19.02.2016","256,60","252,69","257,70","252,69","84,16K","1,39%"
"18.02.2016","253,07","252,38","254,06","252,35","55,55K","-0,25%"
"17.02.2016","253,70","254,56","254,56","251,00","79,51K","1,00%"
"16.02.2016","251,19","252,81","253,62","250,00","67,94K","-0,88%"
"15.02.2016","253,42","259,50","259,50","253,10","85,19K","3,90%"
"05.02.2016","243,91","242,18","243,98","242,01","55,55K","0,87%"
"04.02.2016","241,80","239,50","241,88","238,75","74,37K","1,17%"
"03.02.2016","239,00","238,10","239,57","238,10","45,42K","0,27%"
"02.02.2016","238,35","237,85","239,15","237,50","49,23K","0,19%"
"01.02.2016","237,90","235,53","238,00","235,30","51,29K","0,72%"
"29.01.2016","236,20","237,32","237,56","235,69","61,95K","-0,27%"
"28.01.2016","236,85","236,85","237,87","236,50","65,78K","-0,11%"
"27.01.2016","237,11","235,89","237,78","235,61","77,97K","0,20%"
"26.01.2016","236,64","234,48","236,66","233,82","76,05K","1,29%"
"25.01.2016","233,62","233,00","233,75","232,30","43,23K","0,48%"
"22.01.2016","232,50","233,38","233,80","232,11","58,70K","-0,64%"
"21.01.2016","234,00","232,15","234,85","232,15","67,49K","0,86%"
"20.01.2016","232,01","230,20","232,09","230,05","43,22K","0,35%"
"19.01.2016","231,20","231,12","231,59","230,33","32,44K","-0,09%"
"18.01.2016","231,41","230,20","232,30","230,00","61,07K","0,46%"
"15.01.2016","230,35","231,90","232,36","228,88","83,55K","-0,48%"
"14.01.2016","231,47","229,30","232,39","228,63","78,67K","0,98%"
"13.01.2016","229,22","231,31","231,70","229,15","64,59K","-1,35%"
"12.01.2016","232,35","234,15","234,40","231,45","70,17K","-1,02%"
"11.01.2016","234,75","233,21","235,00","232,28","92,98K","0,59%"
"08.01.2016","233,37","233,50","235,26","233,18","90,75K","0,12%"
"07.01.2016","233,10","229,20","234,54","229,00","126,79K","2,17%"
"06.01.2016","228,14","227,00","228,55","225,93","75,71K","0,70%"
"05.01.2016","226,56","225,22","227,23","225,17","68,60K","0,86%"
"04.01.2016","224,62","223,78","224,96","223,20","37,96K","0,73%"
"31.12.2015","222,99","224,02","224,20","222,40","57,67K","-0,58%"
"30.12.2015","224,30","224,30","225,16","224,12","35,06K","-0,20%"
"29.12.2015","224,74","224,39","224,98","223,86","61,17K","0,09%"
"28.12.2015","224,53","225,00","225,23","223,90","29,42K","-0,16%"
"25.12.2015","224,90","224,48","225,18","224,25","12,93K","0,13%"
"24.12.2015","224,60","224,50","224,78","223,70","19,92K","0,09%"
"23.12.2015","224,39","224,99","225,70","224,00","34,55K","-0,26%"
"22.12.2015","224,98","224,20","225,46","223,15","68,80K","0,60%"
"21.12.2015","223,64","221,28","224,08","220,98","55,75K","1,05%"
"18.12.2015","221,31","222,96","223,17","220,20","77,97K","-0,81%"
"17.12.2015","223,12","222,00","224,20","222,00","62,38K","0,42%"
"16.12.2015","222,18","222,20","222,69","221,33","28,55K","0,17%"
"15.12.2015","221,80","223,45","224,50","221,58","54,51K","-0,85%"
"14.12.2015","223,70","221,81","225,20","221,54","70,29K","0,33%"
"11.12.2015","222,96","223,10","223,27","221,50","39,73K","0,04%"
"10.12.2015","222,88","223,69","225,50","222,54","57,89K","-0,14%"
"09.12.2015","223,20","222,10","223,60","221,28","40,96K","0,44%"
"08.12.2015","222,23","223,68","224,28","221,19","63,12K","-1,00%"
"07.12.2015","224,48","219,47","224,70","218,90","122,12K","2,55%"
"04.12.2015","218,90","216,95","219,79","216,80","85,23K","0,64%"
"03.12.2015","217,50","220,20","220,40","216,36","84,44K","-1,28%"
"02.12.2015","220,33","220,75","221,60","220,01","40,18K","-0,54%"
"01.12.2015","221,52","217,71","221,99","217,52","74,22K","1,75%"
"30.11.2015","217,71","220,06","220,44","217,20","87,28K","-1,32%"
"27.11.2015","220,63","221,60","221,60","220,12","38,93K","-0,31%"
"26.11.2015","221,31","221,40","221,80","220,50","49,51K","-0,57%"
"25.11.2015","222,58","221,68","222,92","221,32","64,71K","0,57%"
"24.11.2015","221,32","220,95","221,55","219,92","50,11K","0,21%"
"23.11.2015","220,86","223,20","223,98","220,24","73,78K","-0,99%"
"20.11.2015","223,07","221,05","223,50","220,20","58,41K","0,76%"
"19.11.2015","221,38","220,59","222,00","220,00","47,59K","0,33%"
"18.11.2015","220,65","221,78","222,90","219,32","67,24K","-0,57%"
"17.11.2015","221,92","224,72","225,20","221,60","68,99K","-1,58%"
"16.11.2015","225,48","223,46","225,93","222,51","76,27K","1,04%"
"13.11.2015","223,15","223,48","223,91","221,02","65,44K","-0,09%"
"12.11.2015","223,34","223,61","223,92","223,08","32,58K","-0,40%"
"11.11.2015","224,24","224,01","224,60","222,90","45,81K","0,11%"
"10.11.2015","223,99","224,48","224,77","223,43","40,44K","-0,04%"
"09.11.2015","224,07","227,21","227,60","222,91","77,66K","-1,45%"
"06.11.2015","227,37","227,05","227,63","226,60","45,96K","0,20%"
"05.11.2015","226,91","228,09","229,20","226,75","64,21K","-0,76%"
"04.11.2015","228,65","231,13","231,70","228,05","61,59K","-1,50%"
"03.11.2015","232,13","232,20","232,72","231,66","31,01K","-0,42%"
"02.11.2015","233,11","233,61","233,98","231,70","49,19K","-0,31%"
"30.10.2015","233,84","236,95","236,95","233,70","62,75K","-1,37%"
"29.10.2015","237,10","240,00","241,99","237,07","77,24K","-1,08%"
"28.10.2015","239,69","238,50","240,00","237,80","40,40K","0,56%"
"27.10.2015","238,36","238,50","239,04","237,99","30,53K","0,13%"
"26.10.2015","238,05","241,00","241,50","237,50","46,00K","-0,90%"
"23.10.2015","240,22","238,41","240,30","238,10","52,15K","0,60%"
"22.10.2015","238,79","240,11","240,48","237,90","52,40K","-0,45%"
"21.10.2015","239,87","240,10","241,00","239,40","42,25K","0,03%"
"20.10.2015","239,79","239,36","240,65","238,62","42,35K","0,23%"
"19.10.2015","239,25","240,80","241,60","239,21","34,22K","-0,42%"
"16.10.2015","240,26","241,54","242,47","239,13","60,73K","-0,46%"
"15.10.2015","241,36","238,25","241,85","237,80","64,78K","0,68%"
"14.10.2015","239,72","236,18","239,78","235,87","54,11K","1,55%"
"13.10.2015","236,07","237,61","238,19","235,03","44,23K","-0,49%"
"12.10.2015","237,24","235,80","237,60","234,90","57,80K","1,10%"
"09.10.2015","234,66","234,15","235,16","232,50","37,68K","0,22%"
"08.10.2015","234,15","234,20","234,20","233,50","20,89K","1,86%"
"30.09.2015","229,88","231,40","231,54","229,35","44,28K","-0,34%"
"29.09.2015","230,66","232,65","233,00","230,42","52,13K","-1,22%"
"28.09.2015","233,50","235,40","235,60","233,21","22,74K","-0,75%"
"25.09.2015","235,26","234,20","237,37","233,90","77,87K","0,58%"
"24.09.2015","233,90","233,10","234,35","232,77","41,23K","0,55%"
"23.09.2015","232,63","232,54","233,09","231,10","62,98K","-0,36%"
"22.09.2015","233,48","232,42","233,50","232,30","34,42K","-0,18%"
"21.09.2015","233,91","233,22","233,97","232,35","50,14K","0,88%"
"18.09.2015","231,87","229,45","233,00","229,45","62,37K","0,68%"
"17.09.2015","230,31","227,73","231,41","227,73","44,02K","1,02%"
"16.09.2015","227,99","228,30","228,30","227,31","21,14K","0,10%"
"15.09.2015","227,77","227,12","228,54","227,02","25,28K","0,03%"
"14.09.2015","227,71","227,11","228,10","226,19","35,91K","-0,13%"
"11.09.2015","228,01","227,91","228,78","227,12","35,79K","0,05%"
"10.09.2015","227,90","230,24","230,88","227,11","45,39K","-1,35%"
"09.09.2015","231,03","230,90","231,85","230,51","27,34K","0,24%"
"08.09.2015","230,47","230,47","230,87","229,67","27,29K","-0,09%"
"07.09.2015","230,67","230,01","231,29","230,00","24,45K","-1,72%"
"02.09.2015","234,70","234,52","235,62","233,50","41,72K","0,00%"
"01.09.2015","234,70","233,28","234,99","231,70","38,32K","0,58%"
"31.08.2015","233,34","232,20","235,20","231,97","49,79K","0,08%"
"28.08.2015","233,16","232,85","233,90","231,31","47,66K","0,16%"
"27.08.2015","232,79","233,00","233,97","231,03","46,65K","-1,07%"
"26.08.2015","235,31","237,13","238,14","233,97","78,47K","-0,73%"
"25.08.2015","237,04","238,99","241,60","236,45","83,66K","-0,65%"
"24.08.2015","238,60","238,00","240,10","236,90","72,41K","0,29%"
"21.08.2015","237,92","234,56","240,79","234,51","93,53K","1,48%"
"20.08.2015","234,46","231,30","235,40","230,82","61,19K","1,29%"
"19.08.2015","231,47","230,30","231,55","228,65","48,75K","0,30%"
"18.08.2015","230,78","230,00","231,08","229,91","32,22K","0,19%"
"17.08.2015","230,34","230,60","231,20","228,30","46,44K","0,02%"
"14.08.2015","230,30","230,55","231,25","228,90","60,68K","-0,43%"
"13.08.2015","231,30","231,81","233,48","230,65","106,78K","-0,22%"
"12.08.2015","231,82","225,50","232,88","225,50","143,15K","3,21%"
"11.08.2015","224,62","219,38","224,65","219,21","149,71K","2,25%"
"10.08.2015","219,67","218,55","219,89","216,86","89,13K","0,33%"
"07.08.2015","218,95","217,45","219,36","217,06","44,02K","0,77%"
"06.08.2015","217,27","217,55","218,48","216,70","50,28K","-0,07%"
"05.08.2015","217,42","218,03","218,60","217,00","47,91K","-0,09%"
"04.08.2015","217,62","218,35","218,83","216,15","49,52K","-0,68%"
"03.08.2015","219,10","216,49","220,40","216,49","61,36K","1,15%"
"31.07.2015","216,61","217,13","218,96","216,40","36,65K","-0,28%"
"30.07.2015","217,21","219,45","220,50","216,51","43,08K","-1,03%"
"29.07.2015","219,48","219,29","219,94","218,78","20,74K","0,09%"
"28.07.2015","219,29","219,00","220,72","218,11","29,86K","-0,80%"
"27.07.2015","221,05","216,00","221,15","215,60","49,33K","1,92%"
"24.07.2015","216,89","220,10","220,28","215,59","51,65K","-1,17%"
"23.07.2015","219,45","217,81","219,99","217,38","39,41K","0,39%"
"22.07.2015","218,60","221,58","221,85","218,05","46,08K","-1,22%"
"21.07.2015","221,29","221,51","222,90","220,30","38,83K","-0,85%"
"20.07.2015","223,18","228,90","229,04","218,00","80,77K","-2,53%"
"17.07.2015","228,98","228,80","229,49","228,50","21,69K","-0,17%"
"16.07.2015","229,36","230,68","230,99","229,00","36,41K","-0,68%"
"15.07.2015","230,94","231,05","231,80","230,70","17,39K","0,07%"
"14.07.2015","230,77","231,35","231,65","230,17","24,26K","-0,18%"
"13.07.2015","231,19","232,37","232,70","231,00","28,81K","-0,51%"
"10.07.2015","232,37","231,86","233,38","231,32","26,81K","-0,05%"
"09.07.2015","232,48","230,70","233,03","229,60","55,73K","1,43%"
"08.07.2015","229,20","233,18","233,36","228,60","103,76K","-1,88%"
"07.07.2015","233,58","233,28","234,36","232,36","29,05K","0,13%"
"06.07.2015","233,28","233,50","233,89","232,91","20,91K","-0,04%"
"03.07.2015","233,38","231,55","233,50","231,00","46,00K","0,34%"
"02.07.2015","232,60","233,95","234,17","232,21","38,26K","-0,57%"
"01.07.2015","233,93","233,90","235,25","233,15","30,94K","-0,34%"
"30.06.2015","234,72","235,68","236,40","234,38","32,19K","-0,35%"
"29.06.2015","235,54","234,74","236,88","233,62","35,86K","0,43%"
"26.06.2015","234,54","234,50","234,77","233,80","28,17K","-0,20%"
"25.06.2015","235,02","235,17","235,30","233,81","23,34K","0,13%"
"24.06.2015","234,71","236,30","236,60","234,61","41,54K","-0,90%"
"23.06.2015","236,85","236,90","237,29","236,40","27,71K","-0,85%"
"19.06.2015","238,89","238,92","240,00","238,40","62,00K","0,72%"
"18.06.2015","237,18","235,35","237,30","234,80","39,69K","0,68%"
"17.06.2015","235,58","236,30","236,66","235,25","41,94K","-0,48%"
"16.06.2015","236,71","235,96","237,60","235,54","34,82K","0,19%"
"15.06.2015","236,27","236,10","236,65","235,30","23,11K","-0,03%"
"12.06.2015","236,34","235,50","236,88","235,00","28,79K","-0,02%"
"11.06.2015","236,39","236,80","238,14","236,33","27,68K","-0,10%"
"10.06.2015","236,63","235,90","236,90","234,90","35,62K","0,71%"
"09.06.2015","234,97","234,30","235,31","233,94","24,22K","0,20%"
"08.06.2015","234,50","234,45","235,39","232,68","42,03K","-0,17%"
"05.06.2015","234,90","236,00","236,30","234,50","32,03K","-0,42%"
"04.06.2015","235,90","237,22","237,70","235,38","24,43K","-0,54%"
"03.06.2015","237,19","237,79","238,28","237,00","32,56K","-0,01%"
"02.06.2015","237,21","236,79","239,98","236,51","30,24K","0,24%"
"01.06.2015","236,65","237,01","238,49","236,52","19,21K","-0,36%"
"29.05.2015","237,50","236,73","237,55","236,01","25,61K","0,13%"
"28.05.2015","237,19","236,80","237,55","236,80","25,63K","-0,11%"
"27.05.2015","237,46","238,81","238,97","237,10","36,86K","-0,66%"
"26.05.2015","239,03","240,11","241,38","238,70","20,29K","-0,61%"
"25.05.2015","240,50","241,61","242,14","240,00","24,37K","-0,45%"
"22.05.2015","241,59","241,30","241,80","240,00","29,31K","-0,02%"
"21.05.2015","241,64","241,40","242,41","241,26","25,41K","0,27%"
"20.05.2015","241,00","243,50","243,90","240,30","42,80K","-0,87%"
"19.05.2015","243,11","244,40","245,45","243,01","33,69K","-0,83%"
"18.05.2015","245,14","242,76","245,79","242,20","49,86K","0,69%"
"15.05.2015","243,47","242,95","244,19","242,08","43,19K","0,39%"
"14.05.2015","242,53","239,00","242,75","238,53","67,30K","1,61%"
"13.05.2015","238,68","238,62","238,70","237,40","34,50K","0,82%"
"12.05.2015","236,74","237,20","238,07","235,92","24,38K","-0,12%"
"11.05.2015","237,02","236,61","239,00","236,32","29,72K","-0,14%"
"08.05.2015","237,35","236,95","237,40","235,91","23,12K","0,24%"
"07.05.2015","236,77","237,70","239,36","236,50","27,97K","-0,68%"
"06.05.2015","238,39","237,75","239,30","237,75","29,64K","0,36%"
"05.05.2015","237,54","236,20","238,37","236,11","21,76K","0,32%"
"04.05.2015","236,79","236,20","237,11","235,56","30,61K","-1,28%"
"30.04.2015","239,85","241,18","242,30","239,70","34,80K","-0,58%"
"29.04.2015","241,24","240,50","242,05","239,87","40,90K","0,50%"
"28.04.2015","240,04","236,99","240,88","236,71","57,58K","1,55%"
"27.04.2015","236,37","237,30","237,50","235,11","42,31K","-0,87%"
"24.04.2015","238,44","237,50","238,59","236,71","22,33K","0,63%"
"23.04.2015","236,94","239,31","239,80","236,43","47,39K","-1,14%"
"22.04.2015","239,67","239,78","240,20","238,71","28,07K","0,50%"
"21.04.2015","238,48","240,00","240,00","238,35","30,85K","-1,09%"
"20.04.2015","241,11","240,97","241,20","239,55","30,86K","0,47%"
"17.04.2015","239,98","241,00","241,00","238,71","30,12K","-0,13%"
"16.04.2015","240,29","238,01","241,10","237,80","27,89K","0,92%"
"15.04.2015","238,11","237,40","239,70","236,99","32,73K","-0,33%"
"14.04.2015","238,89","240,19","241,44","238,20","30,48K","-0,92%"
"13.04.2015","241,10","240,06","241,57","239,47","37,40K","0,97%"
"10.04.2015","238,78","239,50","239,87","238,00","22,34K","0,10%"
"09.04.2015","238,54","240,70","241,20","237,83","31,92K","-1,27%"
"08.04.2015","241,62","240,71","241,65","240,56","19,26K","0,13%"
"07.04.2015","241,30","241,48","241,77","241,20","24,55K","0,69%"
"03.04.2015","239,65","240,19","240,80","238,19","34,03K","-0,27%"
"02.04.2015","240,30","236,78","240,81","236,56","50,11K","1,62%"
"01.04.2015","236,48","236,30","237,30","235,82","31,83K","0,36%"
"31.03.2015","235,62","236,56","237,55","235,51","38,20K","-0,90%"
"30.03.2015","237,75","240,60","240,70","237,50","48,49K","-1,12%"
"27.03.2015","240,45","241,30","242,29","240,20","40,32K","-0,13%"
"26.03.2015","240,76","238,65","240,80","238,65","57,22K","1,16%"
"25.03.2015","238,01","238,02","238,98","237,20","42,69K","0,13%"
"24.03.2015","237,70","237,05","238,18","236,66","41,89K","0,41%"
"23.03.2015","236,74","234,40","236,97","234,11","54,04K","1,00%"
"20.03.2015","234,39","233,80","234,80","232,50","45,71K","0,02%"
"19.03.2015","234,35","230,81","236,49","230,19","67,63K","1,52%"
"18.03.2015","230,83","232,80","233,78","230,20","49,59K","-0,96%"
"17.03.2015","233,06","233,90","234,10","232,83","50,95K","-0,64%"
"16.03.2015","234,57","233,21","235,20","232,91","38,22K","0,14%"
"13.03.2015","234,25","234,65","234,65","232,71","38,35K","-0,44%"
"12.03.2015","235,28","234,02","235,79","231,81","59,24K","0,11%"
"11.03.2015","235,02","235,50","236,45","234,41","40,39K","0,03%"
"10.03.2015","234,96","236,91","237,30","234,20","51,60K","-0,88%"
"09.03.2015","237,04","242,00","242,20","235,60","67,43K","-2,03%"
"06.03.2015","241,96","243,00","244,00","241,70","31,15K","-0,29%"
"05.03.2015","242,66","243,37","244,18","242,40","30,39K","-0,47%"
"04.03.2015","243,80","244,35","245,63","243,09","43,84K","-0,43%"
"03.03.2015","244,85","246,35","246,75","241,80","52,49K","-0,83%"
"02.03.2015","246,90","244,30","247,50","244,12","52,02K","0,90%"
"27.02.2015","244,69","245,40","245,99","243,75","30,77K","0,14%"
"26.02.2015","244,35","244,39","244,80","242,71","30,03K","-0,04%"
"25.02.2015","244,45","244,00","244,65","243,01","22,17K","-1,17%"
"17.02.2015","247,35","248,69","248,79","246,85","15,78K","-0,47%"
"16.02.2015","248,51","246,48","248,62","246,30","37,82K","0,33%"
"13.02.2015","247,69","246,05","247,74","245,55","33,19K","0,76%"
"12.02.2015","245,83","248,49","249,10","245,41","37,00K","-1,13%"
"11.02.2015","248,63","249,00","249,45","248,05","101,42K","-0,59%"
"10.02.2015","250,11","249,55","250,59","248,80","47,94K","0,23%"
"09.02.2015","249,54","254,17","255,50","248,00","81,88K","-2,08%"
"06.02.2015","254,83","254,40","254,97","253,36","41,15K","-0,26%"
"05.02.2015","255,49","254,97","256,45","253,61","46,94K","0,42%"
"04.02.2015","254,42","258,00","258,22","253,36","67,26K","-1,38%"
"03.02.2015","257,97","257,35","258,10","255,41","44,07K","0,25%"
"02.02.2015","257,32","254,00","258,30","253,34","52,89K","1,40%"
"30.01.2015","253,76","255,68","256,44","251,88","62,51K","-1,37%"
"29.01.2015","257,28","259,60","260,06","257,19","40,60K","-0,66%"
"28.01.2015","258,98","257,90","260,10","257,31","44,48K","0,41%"
"27.01.2015","257,91","256,55","259,09","256,55","46,75K","-0,86%"
"26.01.2015","260,16","259,55","260,85","257,71","45,51K","0,25%"
"23.01.2015","259,52","257,15","260,80","255,61","60,35K","0,95%"
"22.01.2015","257,09","260,00","261,30","256,52","52,58K","-1,17%"
"21.01.2015","260,14","257,32","261,59","257,32","62,96K","1,68%"
"20.01.2015","255,83","256,00","256,40","254,96","32,63K","0,07%"
"19.01.2015","255,66","251,15","256,79","251,15","72,78K","1,59%"
"16.01.2015","251,65","249,70","251,90","248,70","95,08K","2,64%"
"15.01.2015","245,18","245,31","248,00","244,63","46,39K","-0,38%"
"14.01.2015","246,12","247,80","248,27","244,80","58,45K","-0,45%"
"13.01.2015","247,23","244,04","247,65","244,01","55,92K","0,62%"
"12.01.2015","245,70","243,11","246,10","242,10","55,16K","1,25%"
"09.01.2015","242,67","242,45","243,77","241,75","41,86K","0,13%"
"08.01.2015","242,35","242,99","243,82","242,12","33,72K","-0,27%"
"07.01.2015","243,00","242,21","244,68","241,68","43,40K","0,26%"
"06.01.2015","242,36","239,40","242,55","238,60","56,33K","0,83%"
"05.01.2015","240,37","238,50","240,39","238,20","27,63K","0,15%"
"31.12.2014","240,00","238,00","241,98","236,62","67,66K","1,04%"
"30.12.2014","237,54","239,80","239,80","236,90","57,05K","-0,93%"
"29.12.2014","239,76","239,80","239,95","238,30","42,66K","0,90%"
"26.12.2014","237,63","236,40","237,75","236,10","39,24K","0,52%"
"25.12.2014","236,40","235,81","236,60","235,46","42,22K","0,00%"
"24.12.2014","236,39","235,50","236,85","235,50","39,57K","-0,14%"
"23.12.2014","236,72","240,00","240,00","235,80","86,47K","-1,45%"
"22.12.2014","240,20","239,52","240,55","239,40","52,45K","-0,13%"
"19.12.2014","240,51","241,60","241,70","238,80","56,37K","0,25%"
"18.12.2014","239,90","239,65","240,49","237,40","53,58K","0,40%"
"17.12.2014","238,95","240,80","243,99","236,50","76,48K","0,02%"
"16.12.2014","238,90","241,42","242,60","238,10","78,93K","-1,62%"
"15.12.2014","242,83","243,32","244,30","241,60","53,20K","-0,08%"
"12.12.2014","243,03","242,96","245,00","242,11","51,53K","0,00%"
"11.12.2014","243,03","244,40","245,68","242,88","52,66K","-1,14%"
"10.12.2014","245,84","239,65","248,60","239,65","103,50K","2,36%"
"09.12.2014","240,18","237,28","240,22","236,40","58,46K","1,35%"
"08.12.2014","236,97","238,11","239,61","235,66","58,15K","-0,83%"
"05.12.2014","238,96","238,35","240,28","237,79","46,37K","0,31%"
"04.12.2014","238,23","237,56","240,40","237,45","37,91K","0,26%"
"03.12.2014","237,61","236,90","238,50","236,06","44,78K","-0,46%"
"02.12.2014","238,70","232,00","241,00","231,00","98,40K","4,46%"
"01.12.2014","228,51","234,50","235,10","226,40","79,70K","-2,80%"
"28.11.2014","235,10","236,34","236,75","234,11","37,16K","-0,44%"
"27.11.2014","236,15","236,99","237,10","235,22","61,79K","-0,38%"
"26.11.2014","237,04","237,00","237,40","235,20","51,73K","0,11%"
"25.11.2014","236,79","236,41","237,25","236,05","52,67K","-0,05%"
"24.11.2014","236,90","235,60","238,01","235,00","69,75K","0,59%"
"21.11.2014","235,50","235,11","235,70","233,60","52,58K","0,86%"
"20.11.2014","233,50","235,55","236,20","230,00","68,11K","-0,73%"
"19.11.2014","235,21","236,50","236,68","234,58","48,07K","0,50%"
"18.11.2014","234,05","234,30","235,21","233,36","48,22K","-0,09%"
"17.11.2014","234,25","227,13","240,00","226,00","110,06K","3,03%"
"14.11.2014","227,35","228,80","230,10","226,50","56,97K","-0,55%"
"13.11.2014","228,60","229,60","230,50","228,10","54,90K","-0,76%"
"12.11.2014","230,34","227,94","230,60","227,08","51,82K","1,34%"
"11.11.2014","227,29","229,58","230,20","226,00","57,82K","-1,52%"
"10.11.2014","230,79","225,00","232,50","224,90","87,24K","2,56%"
"07.11.2014","225,02","224,40","225,60","222,83","62,84K","0,01%"
"06.11.2014","224,99","222,65","234,20","222,60","62,03K","-0,31%"
"05.11.2014","225,68","230,20","230,40","225,20","69,60K","-1,57%"
"04.11.2014","229,29","231,00","231,00","229,20","35,68K","-0,60%"
"03.11.2014","230,67","230,53","230,80","227,50","67,89K","0,28%"
"31.10.2014","230,03","236,99","237,30","229,87","87,28K","-2,96%"
"30.10.2014","237,05","241,60","241,60","236,91","67,74K","-1,99%"
"29.10.2014","241,87","241,51","242,82","241,30","44,92K","0,04%"
"28.10.2014","241,78","242,10","242,31","241,37","38,33K","-0,13%"
"27.10.2014","242,10","242,87","242,87","242,00","21,96K","-0,19%"
"24.10.2014","242,55","243,80","243,98","241,91","43,69K","-0,85%"
"23.10.2014","244,62","245,50","245,75","244,58","37,03K","-0,41%"
"22.10.2014","245,62","245,87","247,00","245,51","33,67K","-0,36%"
"21.10.2014","246,50","245,22","246,51","244,80","39,28K","0,76%"
"20.10.2014","244,64","244,31","244,80","243,35","30,31K","0,02%"
"17.10.2014","244,60","244,61","244,95","243,87","30,14K","0,09%"
"16.10.2014","244,37","242,70","246,00","242,32","64,99K","0,95%"
